,MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,종합전문병,한방병원,치과병원,한의원,조산원,일반병원,요양병원,의원,치과의원,종합병원,소유권
1588,서울특별시,11,1144,마포구,304450,550450,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
1589,서울특별시,11,1129,성북구,314850,555950,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
1590,서울특별시,11,1150,강서구,298750,551750,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1591,서울특별시,11,1117,용산구,309350,549450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1592,서울특별시,11,1123,동대문구,317450,555250,125,0,0,0,25,0,0,0,50,50,0,GIS United INC.
1593,서울특별시,11,1168,강남구,317150,546250,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1594,서울특별시,11,1165,서초구,311450,542650,200,0,0,0,50,0,0,0,75,75,0,GIS United INC.
1595,서울특별시,11,1171,송파구,324850,544750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1596,서울특별시,11,1123,동대문구,315950,553450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1597,서울특별시,11,1159,동작구,305150,543750,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1598,서울특별시,11,1156,영등포구,304850,545250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1599,서울특별시,11,1174,강동구,324550,548450,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1600,서울특별시,11,1153,구로구,298650,543250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1601,서울특별시,11,1165,서초구,312850,545950,125,0,0,0,25,0,0,0,100,0,0,GIS United INC.
1602,서울특별시,11,1135,노원구,318450,558550,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
1603,서울특별시,11,1135,노원구,318150,562250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1604,서울특별시,11,1130,강북구,313450,560350,75,0,0,0,0,0,0,0,75,0,0,GIS United INC.
1605,서울특별시,11,1171,송파구,324650,544350,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1606,서울특별시,11,1162,관악구,304150,542550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1607,서울특별시,11,1153,구로구,301650,543050,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
1608,서울특별시,11,1121,광진구,318450,548350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1609,서울특별시,11,1117,용산구,310450,549750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1610,서울특별시,11,1171,송파구,320550,546450,75,0,0,0,25,0,0,0,50,0,0,GIS United INC.
1611,서울특별시,11,1159,동작구,309050,543050,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
1612,서울특별시,11,1144,마포구,306150,550750,200,0,0,0,25,0,0,0,125,50,0,GIS United INC.
1613,서울특별시,11,1165,서초구,313950,545050,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
1614,서울특별시,11,1132,도봉구,315550,561750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1615,서울특별시,11,1168,강남구,314650,544750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1616,서울특별시,11,1126,중랑구,319550,553450,325,0,0,0,25,0,0,0,225,75,0,GIS United INC.
1617,서울특별시,11,1130,강북구,315050,557050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1618,서울특별시,11,1168,강남구,314050,545650,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1619,서울특별시,11,1121,광진구,319350,548750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1620,서울특별시,11,1154,금천구,302550,541550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1621,서울특별시,11,1147,양천구,296550,548850,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1622,서울특별시,11,1111,종로구,310450,552450,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
1623,서울특별시,11,1165,서초구,312650,543150,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1624,서울특별시,11,1162,관악구,305350,543650,175,0,0,0,0,0,0,0,100,75,0,GIS United INC.
1625,서울특별시,11,1117,용산구,310850,549050,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
1626,서울특별시,11,1130,강북구,313450,560950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1627,서울특별시,11,1147,양천구,300750,547950,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1628,서울특별시,11,1156,영등포구,305750,547050,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1629,서울특별시,11,1150,강서구,299550,551650,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
1630,서울특별시,11,1126,중랑구,319050,552850,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1631,서울특별시,11,1126,중랑구,319350,555250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1632,서울특별시,11,1153,구로구,301950,544250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1633,서울특별시,11,1117,용산구,309450,549650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1634,서울특별시,11,1147,양천구,299950,545750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1635,서울특별시,11,1117,용산구,310850,548950,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
1636,서울특별시,11,1130,강북구,314150,557750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1637,서울특별시,11,1135,노원구,318350,562450,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1638,서울특별시,11,1156,영등포구,303050,548350,175,0,0,0,25,0,0,0,100,50,0,GIS United INC.
1639,서울특별시,11,1135,노원구,318850,558650,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
1640,서울특별시,11,1141,서대문구,305750,553250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1641,서울특별시,11,1168,강남구,316850,544350,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1642,서울특별시,11,1111,종로구,312250,552850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1643,서울특별시,11,1174,강동구,322550,548250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1644,서울특별시,11,1114,중구,313150,551350,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
1645,서울특별시,11,1129,성북구,312850,555450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1646,서울특별시,11,1114,중구,310650,551550,150,0,0,0,75,0,0,0,25,50,0,GIS United INC.
1647,서울특별시,11,1138,은평구,304050,557350,100,0,0,0,0,0,0,0,50,50,0,GIS United INC.
1648,서울특별시,11,1130,강북구,314550,560250,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1649,서울특별시,11,1126,중랑구,319650,555550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1650,서울특별시,11,1129,성북구,314550,554250,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1651,서울특별시,11,1126,중랑구,320650,555550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1652,서울특별시,11,1120,성동구,317650,549950,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
1653,서울특별시,11,1147,양천구,299950,550450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1654,서울특별시,11,1150,강서구,295150,551950,200,0,0,0,25,0,0,0,100,75,0,GIS United INC.
1655,서울특별시,11,1114,중구,310050,551750,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1656,서울특별시,11,1120,성동구,315850,549750,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1657,서울특별시,11,1132,도봉구,314850,562650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1658,서울특별시,11,1135,노원구,318650,562150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1659,서울특별시,11,1165,서초구,312650,542950,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1660,서울특별시,11,1156,영등포구,302450,549050,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
1661,서울특별시,11,1130,강북구,313750,557750,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
1662,서울특별시,11,1165,서초구,310950,543850,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1663,서울특별시,11,1126,중랑구,318650,555050,225,0,0,0,25,0,0,0,125,75,0,GIS United INC.
1664,서울특별시,11,1147,양천구,297850,547350,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1665,서울특별시,11,1123,동대문구,317350,552050,100,0,0,0,25,0,0,0,75,0,0,GIS United INC.
1666,서울특별시,11,1126,중랑구,319250,553050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1667,서울특별시,11,1130,강북구,313550,559550,100,0,0,0,50,0,0,0,25,25,0,GIS United INC.
1668,서울특별시,11,1156,영등포구,303950,545350,100,0,0,0,0,0,0,0,50,50,0,GIS United INC.
1669,서울특별시,11,1144,마포구,306050,550850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1670,서울특별시,11,1123,동대문구,316150,553050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1671,서울특별시,11,1132,도봉구,315350,561850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1672,서울특별시,11,1129,성북구,311550,555150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1673,서울특별시,11,1129,성북구,317250,557150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1674,서울특별시,11,1120,성동구,316650,549950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1675,서울특별시,11,1153,구로구,298850,543250,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1676,서울특별시,11,1171,송파구,322650,543450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1677,서울특별시,11,1165,서초구,312250,542750,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1678,서울특별시,11,1159,동작구,310050,542950,50,0,0,0,0,0,25,0,25,0,0,GIS United INC.
1679,서울특별시,11,1114,중구,313650,551850,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1680,서울특별시,11,1121,광진구,318050,549050,150,0,0,25,25,0,0,0,75,25,0,GIS United INC.
1681,서울특별시,11,1162,관악구,304150,542250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1682,서울특별시,11,1123,동대문구,318050,553350,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
1683,서울특별시,11,1130,강북구,313950,560750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1684,서울특별시,11,1171,송파구,321050,544550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1685,서울특별시,11,1171,송파구,321850,545050,75,0,0,0,25,0,0,0,50,0,0,GIS United INC.
1686,서울특별시,11,1126,중랑구,319750,553650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1687,서울특별시,11,1123,동대문구,315650,554250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1688,서울특별시,11,1123,동대문구,317550,555150,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.
1689,서울특별시,11,1156,영등포구,301950,546950,150,0,0,0,25,0,0,0,75,50,0,GIS United INC.
1690,서울특별시,11,1135,노원구,318250,560850,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1691,서울특별시,11,1168,강남구,316050,543350,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1692,서울특별시,11,1144,마포구,306250,549650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1693,서울특별시,11,1147,양천구,298050,547350,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
1694,서울특별시,11,1153,구로구,299650,545650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1695,서울특별시,11,1165,서초구,311350,545250,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1696,서울특별시,11,1138,은평구,304850,558150,175,0,0,0,50,0,0,0,25,75,25,GIS United INC.
1697,서울특별시,11,1150,강서구,297550,548450,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1698,서울특별시,11,1144,마포구,306350,550750,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
1699,서울특별시,11,1162,관악구,305550,542850,325,0,0,0,50,0,0,0,150,125,0,GIS United INC.
1700,서울특별시,11,1135,노원구,318350,558550,125,0,0,0,25,0,0,0,25,75,0,GIS United INC.
1701,서울특별시,11,1130,강북구,313950,559750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1702,서울특별시,11,1171,송파구,320550,546250,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1703,서울특별시,11,1168,강남구,314450,546150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1704,서울특별시,11,1147,양천구,298950,546350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1705,서울특별시,11,1135,노원구,318550,562150,150,0,0,0,50,0,0,0,50,50,0,GIS United INC.
1706,서울특별시,11,1114,중구,314050,551750,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1707,서울특별시,11,1123,동대문구,315250,552950,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1708,서울특별시,11,1144,마포구,307950,551050,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1709,서울특별시,11,1168,강남구,313750,546450,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1710,서울특별시,11,1168,강남구,316350,547250,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1711,서울특별시,11,1150,강서구,297550,549650,75,0,0,0,0,0,25,0,50,0,0,GIS United INC.
1712,서울특별시,11,1141,서대문구,307950,551150,100,0,0,0,0,0,0,0,100,0,0,GIS United INC.
1713,서울특별시,11,1171,송파구,318250,545350,150,0,0,0,25,0,0,0,50,75,0,GIS United INC.
1714,서울특별시,11,1153,구로구,297950,544450,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1715,서울특별시,11,1147,양천구,297850,546750,125,0,0,0,50,0,0,0,50,25,0,GIS United INC.
1716,서울특별시,11,1144,마포구,304950,550950,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
1717,서울특별시,11,1121,광진구,321550,550750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1718,서울특별시,11,1168,강남구,313850,547150,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
1719,서울특별시,11,1168,강남구,314550,546050,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
1720,서울특별시,11,1120,성동구,316450,551750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1721,서울특별시,11,1141,서대문구,307450,551250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1722,서울특별시,11,1159,동작구,306750,544550,100,0,0,0,0,0,0,0,50,50,0,GIS United INC.
1723,서울특별시,11,1153,구로구,302050,543650,100,0,0,0,50,0,0,0,25,25,0,GIS United INC.
1724,서울특별시,11,1156,영등포구,303450,546750,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
1725,서울특별시,11,1117,용산구,308350,548650,100,0,0,0,0,0,0,0,50,50,0,GIS United INC.
1726,서울특별시,11,1111,종로구,309650,552550,100,0,0,0,25,0,0,0,25,50,0,GIS United INC.
1727,서울특별시,11,1150,강서구,297950,552650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1728,서울특별시,11,1156,영등포구,302850,546450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1729,서울특별시,11,1129,성북구,316450,557750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1730,서울특별시,11,1111,종로구,311050,552550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1731,서울특별시,11,1165,서초구,312750,546450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1732,서울특별시,11,1121,광진구,319150,552250,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.
1733,서울특별시,11,1162,관악구,304750,541450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1734,서울특별시,11,1150,강서구,298650,551750,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1735,서울특별시,11,1117,용산구,308950,549650,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1736,서울특별시,11,1159,동작구,307450,544750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1737,서울특별시,11,1159,동작구,306650,545250,75,0,0,0,25,0,0,0,50,0,0,GIS United INC.
1738,서울특별시,11,1114,중구,308550,550450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1739,서울특별시,11,1156,영등포구,303250,548350,125,0,0,0,25,0,0,0,25,75,0,GIS United INC.
1740,서울특별시,11,1135,노원구,318050,562750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1741,서울특별시,11,1147,양천구,300750,547750,100,0,0,0,25,0,0,0,25,50,0,GIS United INC.
1742,서울특별시,11,1117,용산구,308450,547550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1743,서울특별시,11,1165,서초구,312950,543650,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1744,서울특별시,11,1111,종로구,313450,552750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1745,서울특별시,11,1135,노원구,317550,560650,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1746,서울특별시,11,1129,성북구,314550,555850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1747,서울특별시,11,1126,중랑구,320050,557550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1748,서울특별시,11,1126,중랑구,320150,557450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1749,서울특별시,11,1121,광진구,321350,549950,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
1750,서울특별시,11,1165,서초구,312750,545050,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.
1751,서울특별시,11,1130,강북구,313450,559550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1752,서울특별시,11,1117,용산구,307850,547650,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1753,서울특별시,11,1129,성북구,314650,555550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1754,서울특별시,11,1174,강동구,324150,550150,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1755,서울특별시,11,1129,성북구,313450,554450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1756,서울특별시,11,1156,영등포구,303850,545550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1757,서울특별시,11,1141,서대문구,305650,551150,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
1758,서울특별시,11,1126,중랑구,318650,555550,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1759,서울특별시,11,1120,성동구,315550,551650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1760,서울특별시,11,1162,관악구,304450,543150,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1761,서울특별시,11,1165,서초구,311650,545450,125,0,0,0,50,0,0,0,25,50,0,GIS United INC.
1762,서울특별시,11,1144,마포구,306150,549750,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1763,서울특별시,11,1165,서초구,315850,541950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1764,서울특별시,11,1171,송파구,322050,545250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1765,서울특별시,11,1121,광진구,317450,548650,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1766,서울특별시,11,1111,종로구,312750,552850,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1767,서울특별시,11,1154,금천구,301350,542550,150,0,0,0,75,0,0,0,50,25,0,GIS United INC.
1768,서울특별시,11,1123,동대문구,316550,554150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1769,서울특별시,11,1111,종로구,309250,553750,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
1770,서울특별시,11,1144,마포구,306850,550950,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1771,서울특별시,11,1168,강남구,316550,544750,50,0,25,0,0,0,0,0,25,0,0,GIS United INC.
1772,서울특별시,11,1132,도봉구,314750,562650,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1773,서울특별시,11,1165,서초구,315450,541650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1774,서울특별시,11,1138,은평구,305050,558050,100,0,0,0,50,0,0,0,25,25,0,GIS United INC.
1775,서울특별시,11,1159,동작구,303750,543750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1776,서울특별시,11,1168,강남구,314350,546150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1777,서울특별시,11,1171,송파구,321650,544750,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
1778,서울특별시,11,1168,강남구,314150,547250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1779,서울특별시,11,1159,동작구,305650,546150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1780,서울특별시,11,1129,성북구,316550,557850,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1781,서울특별시,11,1156,영등포구,302850,543550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1782,서울특별시,11,1130,강북구,314550,560450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1783,서울특별시,11,1141,서대문구,304350,552550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1784,서울특별시,11,1168,강남구,315350,546550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1785,서울특별시,11,1129,성북구,313550,555950,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1786,서울특별시,11,1174,강동구,322950,550350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1787,서울특별시,11,1132,도봉구,315550,562250,75,0,0,0,0,0,25,0,25,25,0,GIS United INC.
1788,서울특별시,11,1126,중랑구,320250,554150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1789,서울특별시,11,1138,은평구,304950,556650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1790,서울특별시,11,1150,강서구,299650,548350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1791,서울특별시,11,1154,금천구,303050,541150,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1792,서울특별시,11,1126,중랑구,320450,554550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1793,서울특별시,11,1171,송파구,323650,543450,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1794,서울특별시,11,1132,도봉구,316050,561650,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
1795,서울특별시,11,1144,마포구,303450,552550,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1796,서울특별시,11,1135,노원구,319350,560550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1797,서울특별시,11,1135,노원구,318050,560550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
1798,서울특별시,11,1150,강서구,299650,551450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1799,서울특별시,11,1129,성북구,312850,554750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1800,서울특별시,11,1168,강남구,315450,543850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1801,서울특별시,11,1130,강북구,313450,559150,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.
1802,서울특별시,11,1171,송파구,322350,548350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1803,서울특별시,11,1141,서대문구,307750,551050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1804,서울특별시,11,1114,중구,313550,551650,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
1805,서울특별시,11,1141,서대문구,307050,554850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1806,서울특별시,11,1153,구로구,299550,545250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
1807,서울특별시,11,1144,마포구,307050,549350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
