,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HOUS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60_O
8029,서울특별시,11,은평구,11380,304850,555350,309.68,526.0,107.65,66.02,93.3,93.05,80.32,85.66
8030,서울특별시,11,은평구,11380,304850,554350,86.8,199.38,38.26,29.37,33.18,35.93,24.87,37.77
8031,서울특별시,11,은평구,11380,304350,555650,187.36,462.32,93.64,73.87,108.91,65.62,59.66,60.62
8032,서울특별시,11,은평구,11380,303950,554250,165.16,393.35,75.79,69.42,82.81,57.31,52.6,55.42
8033,서울특별시,11,은평구,11380,303850,556250,135.72,259.13,61.66,32.59,43.18,43.63,38.27,39.8
8034,서울특별시,11,은평구,11380,304050,557450,27.7,56.07,13.27,8.16,9.0,10.86,7.44,7.34
8035,서울특별시,11,은평구,11380,304550,556250,231.92,649.78,153.11,91.13,113.84,114.24,89.64,87.82
8036,서울특별시,11,은평구,11380,305150,555250,117.84,319.79,59.65,46.33,57.82,57.28,46.59,52.12
8037,서울특별시,11,은평구,11380,306650,561950,15.36,21.34,3.44,2.04,2.86,3.0,4.5,5.5
8038,서울특별시,11,은평구,11380,301850,554650,5.12,10.64,1.92,1.44,1.44,1.7,1.62,2.52
8039,서울특별시,11,은평구,11380,304050,554850,47.4,75.83,17.64,9.11,14.91,11.49,11.48,11.2
8040,서울특별시,11,은평구,11380,304250,557150,184.01,475.62,110.73,69.44,82.93,80.39,75.86,56.27
8041,서울특별시,11,은평구,11380,307050,557050,10.24,21.36,4.96,2.72,4.24,3.92,2.28,3.24
8042,서울특별시,11,은평구,11380,306350,556750,144.22,337.93,53.79,54.69,57.54,49.52,60.64,61.75
8043,서울특별시,11,은평구,11380,305050,560850,51.0,193.72,30.86,25.1,26.35,31.69,35.21,44.51
8044,서울특별시,11,은평구,11380,305450,560750,28.0,106.39,16.94,13.78,14.5,17.4,19.32,24.45
8045,서울특별시,11,은평구,11380,304950,559350,187.0,721.64,110.35,76.93,80.31,119.65,139.92,194.48
8046,서울특별시,11,은평구,11380,305350,560850,120.0,455.88,72.64,59.11,62.01,74.52,82.82,104.78
8047,서울특별시,11,은평구,11380,303150,554350,359.0,1349.38,244.34,182.1,210.23,251.6,218.27,242.84
8048,서울특별시,11,은평구,11380,303550,555650,13.0,47.82,10.64,5.12,10.21,8.21,6.57,7.07
8049,서울특별시,11,강동구,11740,324250,550050,382.76,661.59,142.12,98.14,111.92,114.46,102.18,92.77
8050,서울특별시,11,강동구,11740,322950,550750,89.4,64.2,15.0,9.24,8.88,11.28,9.96,9.84
8051,서울특별시,11,강동구,11740,323750,550050,205.29,328.58,71.35,52.39,59.92,55.11,45.47,44.34
8052,서울특별시,11,강동구,11740,324050,547850,135.62,354.53,81.41,55.2,53.7,62.41,53.83,47.98
8053,서울특별시,11,강동구,11740,323450,547750,131.3,261.14,52.57,41.94,56.14,33.61,44.54,32.34
8054,서울특별시,11,강동구,11740,323850,548350,85.83,243.73,37.85,51.21,51.58,34.91,39.59,28.59
8055,서울특별시,11,강동구,11740,322850,548150,207.27,185.43,39.53,30.07,31.74,32.71,29.49,21.89
8056,서울특별시,11,강동구,11740,323250,548650,9.22,5.33,1.02,0.97,0.86,1.12,0.69,0.67
8057,서울특별시,11,강동구,11740,323650,548350,21.06,75.8,11.82,14.28,13.48,10.78,14.68,10.76
8058,서울특별시,11,강동구,11740,324450,550750,248.0,1006.77,258.96,118.18,165.23,150.04,160.37,153.99
8059,서울특별시,11,강동구,11740,325050,550950,50.0,196.02,60.69,15.69,39.29,45.25,16.0,19.1
8060,서울특별시,11,강동구,11740,323950,547150,40.0,157.85,47.31,18.37,20.87,36.04,22.74,12.52
8061,서울특별시,11,강동구,11740,325250,549950,120.0,479.48,128.81,61.13,35.69,113.77,97.14,42.94
8062,서울특별시,11,송파구,11710,321750,545150,98.58,153.23,40.63,18.29,27.98,32.92,21.55,11.86
8063,서울특별시,11,송파구,11710,322150,548150,420.08,1360.43,339.82,144.69,472.41,218.83,91.85,92.83
8064,서울특별시,11,송파구,11710,319350,545650,27.07,16.03,2.05,3.42,3.31,2.2,2.33,2.72
8065,서울특별시,11,송파구,11710,320350,544650,75.75,169.07,30.66,32.87,35.45,23.33,25.44,21.32
8066,서울특별시,11,송파구,11710,322250,547850,173.65,244.37,54.53,38.86,43.98,41.55,39.42,26.03
8067,서울특별시,11,송파구,11710,319650,545250,89.4,215.08,41.01,49.97,50.82,31.78,25.09,16.41
8068,서울특별시,11,송파구,11710,319850,544950,69.22,133.36,26.9,29.92,32.72,21.4,10.71,11.71
8069,서울특별시,11,송파구,11710,321250,544650,80.5,48.03,8.18,9.23,9.26,7.85,7.46,6.05
8070,서울특별시,11,송파구,11710,322950,544350,100.51,204.65,51.4,24.77,35.31,36.92,31.07,25.18
8071,서울특별시,11,송파구,11710,323150,544250,45.69,42.26,11.52,5.48,7.77,8.9,4.71,3.88
8072,서울특별시,11,송파구,11710,322950,542550,160.0,314.29,73.2,44.54,40.91,71.72,50.39,33.53
8073,서울특별시,11,송파구,11710,324550,543950,250.38,125.7,32.28,16.51,26.76,26.01,14.2,9.94
8074,서울특별시,11,송파구,11710,324250,544850,210.69,622.27,154.85,82.72,115.36,122.37,76.9,70.07
8075,서울특별시,11,송파구,11710,321850,545750,140.49,302.52,58.65,47.41,54.12,50.21,48.94,43.19
8076,서울특별시,11,송파구,11710,319950,545750,211.0,767.99,145.23,103.52,135.77,125.98,135.67,121.82
8077,서울특별시,11,송파구,11710,319150,546150,252.0,669.74,669.74,0.0,0.0,0.0,0.0,0.0
8078,서울특별시,11,송파구,11710,321350,544450,250.0,869.67,239.81,96.39,179.53,196.58,103.1,54.26
8079,서울특별시,11,송파구,11710,321750,543350,120.0,438.74,84.82,62.6,56.1,72.06,93.92,69.24
8080,서울특별시,11,송파구,11710,323050,544050,464.0,1601.91,554.24,102.88,356.86,414.36,119.8,53.77
8081,서울특별시,11,송파구,11710,319550,545650,248.0,902.53,170.66,121.63,159.57,148.09,159.41,143.17
8082,서울특별시,11,송파구,11710,319750,546350,172.0,625.89,118.37,84.37,110.65,102.69,110.56,99.25
8083,서울특별시,11,송파구,11710,321750,546850,126.0,458.55,86.71,61.81,81.07,75.23,80.99,72.74
8084,서울특별시,11,송파구,11710,318950,545950,108.0,287.03,287.03,0.0,0.0,0.0,0.0,0.0
8085,서울특별시,11,송파구,11710,323150,543550,82.0,289.86,75.41,35.8,40.32,64.78,44.68,28.87
8086,서울특별시,11,송파구,11710,320250,546250,150.0,548.29,94.41,100.21,46.59,89.42,142.85,74.81
8087,서울특별시,11,강남구,11680,313550,546650,20.54,10.72,1.3,2.5,2.5,1.76,1.28,1.38
8088,서울특별시,11,강남구,11680,317550,544850,34.36,86.94,24.54,10.46,6.56,19.6,16.24,9.54
8089,서울특별시,11,강남구,11680,317650,545150,71.24,149.99,42.27,18.12,11.23,33.77,28.01,16.59
8090,서울특별시,11,강남구,11680,316450,545850,174.23,195.53,36.12,36.48,35.84,33.15,28.28,25.66
8091,서울특별시,11,강남구,11680,315550,547350,41.33,50.81,7.07,6.62,6.69,6.17,9.81,14.45
8092,서울특별시,11,강남구,11680,315750,545950,158.63,305.41,60.6,64.27,71.47,47.63,29.81,31.63
8093,서울특별시,11,강남구,11680,314550,546650,168.5,194.63,27.04,36.75,45.94,26.52,26.35,32.03
8094,서울특별시,11,강남구,11680,316450,544450,76.15,94.95,20.08,17.41,16.61,15.79,11.69,13.37
8095,서울특별시,11,강남구,11680,314750,544850,121.44,231.22,32.64,47.23,52.36,28.44,32.68,37.87
8096,서울특별시,11,강남구,11680,315750,544950,57.53,110.01,7.48,33.36,46.27,14.18,6.88,1.84
8097,서울특별시,11,강남구,11680,320350,541750,22.99,42.86,8.01,5.44,4.85,5.97,9.71,8.88
8098,서울특별시,11,강남구,11680,314450,545650,213.13,416.9,56.07,113.52,83.65,57.48,60.41,45.77
8099,서울특별시,11,강남구,11680,314550,546050,23.53,44.81,6.64,10.9,9.37,5.95,6.84,5.11
8100,서울특별시,11,강남구,11680,315050,545950,104.59,241.88,53.03,33.47,44.69,36.5,35.73,38.46
8101,서울특별시,11,강남구,11680,315250,545950,43.63,103.37,23.44,14.67,19.25,17.72,13.63,14.66
8102,서울특별시,11,강남구,11680,317450,541850,58.52,149.8,22.12,9.52,14.28,28.0,32.2,43.68
8103,서울특별시,11,강남구,11680,318950,542950,161.0,466.9,146.24,37.56,93.16,84.31,48.69,56.94
8104,서울특별시,11,강남구,11680,318650,543850,30.0,89.23,30.9,8.75,2.56,28.05,15.83,3.14
8105,서울특별시,11,강남구,11680,318350,543350,60.0,158.7,58.16,15.74,64.74,10.32,0.0,9.74
8106,서울특별시,11,강남구,11680,315350,543550,360.0,1065.46,334.22,80.06,162.69,233.61,135.22,119.66
8107,서울특별시,11,강남구,11680,313550,547250,911.0,2579.53,780.39,202.46,626.0,397.36,330.47,242.85
8108,서울특별시,11,강남구,11680,316250,543450,116.0,343.02,112.98,21.63,55.59,75.04,39.37,38.41
8109,서울특별시,11,강남구,11680,316950,544450,10.09,28.81,8.14,3.65,3.95,5.9,3.86,3.31
8110,서울특별시,11,강남구,11680,317750,543750,112.0,331.62,74.3,40.09,10.35,71.87,83.42,51.59
8111,서울특별시,11,강남구,11680,317850,544050,224.0,664.58,205.75,62.92,53.37,164.86,117.61,60.07
8112,서울특별시,11,강남구,11680,316550,546750,90.0,270.71,62.66,25.57,24.84,48.54,51.42,57.68
8113,서울특별시,11,서초구,11650,319450,540150,9.28,21.32,6.56,3.48,1.64,2.68,2.96,4.0
8114,서울특별시,11,서초구,11650,316050,539550,9.27,16.0,2.54,1.84,1.7,2.04,3.54,4.34
8115,서울특별시,11,서초구,11650,315650,541350,65.42,116.91,26.62,18.17,27.38,16.5,15.86,12.38
8116,서울특별시,11,서초구,11650,315750,541050,51.84,113.62,32.3,13.41,28.6,17.57,12.5,9.24
8117,서울특별시,11,서초구,11650,313450,545550,213.28,312.01,44.83,77.62,66.18,44.48,39.41,39.49
8118,서울특별시,11,서초구,11650,313550,543350,82.72,85.52,15.92,11.6,15.12,12.8,12.76,17.32
8119,서울특별시,11,서초구,11650,311450,543650,100.52,275.32,58.45,31.04,39.36,45.51,41.84,59.12
8120,서울특별시,11,서초구,11650,310450,544150,71.79,139.47,34.06,17.86,25.74,28.12,17.26,16.43
8121,서울특별시,11,서초구,11650,312050,543050,114.58,327.32,50.97,40.63,41.09,39.3,68.41,86.92
8122,서울특별시,11,서초구,11650,313450,543650,96.4,141.1,38.83,38.98,10.42,16.87,19.49,16.51
8123,서울특별시,11,서초구,11650,310750,543650,205.6,349.68,86.96,48.34,62.14,64.32,37.56,50.36
8124,서울특별시,11,서초구,11650,312550,545650,26.63,72.61,21.51,6.55,17.5,12.85,6.57,7.63
8125,서울특별시,11,서초구,11650,311750,544150,104.58,295.8,62.29,31.3,53.5,58.91,37.56,52.24
8126,서울특별시,11,서초구,11650,312050,542450,40.89,96.58,24.68,14.14,17.88,13.7,11.34,14.84
8127,서울특별시,11,서초구,11650,310850,541150,27.83,58.85,8.25,7.05,9.89,8.93,9.99,14.74
8128,서울특별시,11,서초구,11650,313750,545050,25.48,21.41,3.15,4.56,4.38,3.21,3.08,3.03
8129,서울특별시,11,서초구,11650,312650,542950,142.26,414.65,108.47,45.05,78.43,81.78,54.53,46.39
8130,서울특별시,11,서초구,11650,312550,545550,83.0,253.58,75.14,22.88,61.09,44.83,22.9,26.74
8131,서울특별시,11,서초구,11650,313150,544250,99.0,299.62,40.58,49.59,47.74,35.99,48.2,77.52
8132,서울특별시,11,서초구,11650,314750,541750,5.0,14.85,2.88,2.03,3.13,2.45,2.17,2.19
8133,서울특별시,11,서초구,11650,313850,541550,132.0,412.26,134.8,25.31,80.18,80.59,55.37,36.01
8134,서울특별시,11,성동구,11200,316750,549250,120.17,216.75,40.1,31.31,37.49,43.97,35.9,27.98
8135,서울특별시,11,성동구,11200,316450,548650,309.1,713.8,212.74,54.97,149.61,191.11,59.62,45.75
8136,서울특별시,11,성동구,11200,316050,549750,124.28,229.55,42.05,40.86,37.48,37.12,36.99,35.05
8137,서울특별시,11,성동구,11200,314750,552150,6.89,5.34,1.27,0.58,1.1,0.87,0.63,0.89
8138,서울특별시,11,성동구,11200,316450,550050,239.84,842.88,217.26,88.54,192.81,145.67,117.81,80.79
8139,서울특별시,11,성동구,11200,315850,552050,41.0,156.82,31.34,22.37,26.08,27.28,25.24,24.51
8140,서울특별시,11,성동구,11200,314150,550550,250.0,969.69,201.79,104.31,157.92,166.87,176.7,162.1
8141,서울특별시,11,성동구,11200,315850,549050,163.19,607.05,181.53,40.45,160.27,112.08,70.78,41.94
8142,서울특별시,11,성동구,11200,315550,552350,277.0,1060.29,216.97,137.44,184.46,170.75,192.38,158.29
8143,서울특별시,11,광진구,11215,319150,550750,61.52,153.62,23.78,25.72,30.74,22.39,24.89,26.1
8144,서울특별시,11,광진구,11215,319850,548950,104.44,141.67,24.26,29.38,29.2,18.87,19.49,20.47
8145,서울특별시,11,광진구,11215,320150,550750,209.72,694.0,149.39,88.64,122.1,117.0,128.89,87.98
8146,서울특별시,11,광진구,11215,321150,550050,47.08,143.32,24.4,30.65,26.1,20.78,20.21,21.18
8147,서울특별시,11,광진구,11215,320150,550850,187.79,418.5,99.39,54.73,89.73,67.49,53.77,53.39
8148,서울특별시,11,광진구,11215,319450,549650,54.88,92.58,19.52,10.77,20.78,14.17,12.45,14.89
8149,서울특별시,11,광진구,11215,318750,548250,214.76,235.35,46.52,41.44,47.25,38.33,35.05,26.76
8150,서울특별시,11,광진구,11215,317750,549050,71.22,64.02,8.37,17.82,11.43,8.61,10.2,7.59
8151,서울특별시,11,광진구,11215,317850,548750,137.88,324.48,48.37,60.46,59.29,53.71,56.31,46.34
8152,서울특별시,11,광진구,11215,318650,548450,262.14,537.21,108.67,83.85,92.49,93.83,81.87,76.5
8153,서울특별시,11,광진구,11215,319650,551850,64.94,232.06,65.19,22.8,24.38,57.58,29.61,32.5
8154,서울특별시,11,광진구,11215,320350,551150,15.81,16.05,3.84,2.01,3.54,2.49,2.16,2.01
8155,서울특별시,11,광진구,11215,320850,549750,49.28,163.25,33.86,24.87,32.48,30.51,19.94,21.59
8156,서울특별시,11,광진구,11215,321450,550250,4.32,5.35,0.7,1.83,1.07,0.53,0.61,0.61
8157,서울특별시,11,양천구,11470,299350,547450,86.14,239.7,53.71,38.67,40.83,37.95,40.68,27.86
8158,서울특별시,11,양천구,11470,298650,546950,677.84,433.32,73.43,91.56,78.63,68.91,61.25,59.54
8159,서울특별시,11,양천구,11470,299050,547750,192.17,388.83,75.51,72.61,69.53,59.25,58.72,53.21
8160,서울특별시,11,양천구,11470,300350,546750,6.34,5.36,1.55,0.59,0.77,1.14,0.68,0.63
8161,서울특별시,11,양천구,11470,296650,549050,96.63,208.29,45.58,29.15,29.27,38.5,38.19,27.6
8162,서울특별시,11,양천구,11470,296650,549450,162.82,485.56,122.54,62.46,66.11,99.43,72.63,62.39
8163,서울특별시,11,양천구,11470,297050,549050,182.7,433.65,91.37,70.74,71.01,62.49,73.04,65.0
8164,서울특별시,11,양천구,11470,297450,547450,155.72,474.95,106.21,72.94,61.79,91.58,79.69,62.74
8165,서울특별시,11,양천구,11470,297550,548050,49.4,64.92,13.73,11.24,10.98,11.87,9.64,7.46
8166,서울특별시,11,양천구,11470,298050,547350,54.14,141.32,35.22,19.88,19.69,27.24,23.94,15.35
8167,서울특별시,11,양천구,11470,296750,548650,10.99,10.72,2.27,1.73,1.53,1.9,1.84,1.45
8168,서울특별시,11,양천구,11470,300250,549450,133.79,382.93,88.17,63.8,64.16,65.27,60.53,41.0
8169,서울특별시,11,양천구,11470,300150,547850,130.0,443.92,136.46,26.82,77.91,107.37,39.38,55.98
8170,서울특별시,11,양천구,11470,300350,549050,221.23,740.94,258.37,54.74,115.4,203.41,53.77,55.25
8171,서울특별시,11,양천구,11470,298350,547350,127.0,451.6,78.42,83.84,49.27,81.62,94.62,63.83
8172,서울특별시,11,종로구,11110,308850,552150,8.17,16.76,2.29,3.37,3.11,2.31,2.65,3.03
8173,서울특별시,11,종로구,11110,311850,554350,137.47,281.13,55.82,57.36,52.32,41.64,33.0,40.99
8174,서울특별시,11,종로구,11110,312950,553150,126.82,181.05,37.91,23.97,29.58,36.04,23.46,30.09
8175,서울특별시,11,종로구,11110,312550,553150,318.81,743.4,158.42,75.69,137.36,136.44,87.41,148.08
8176,서울특별시,11,종로구,11110,311350,552350,6.85,17.15,2.0,1.85,2.25,2.25,3.25,5.55
8177,서울특별시,11,종로구,11110,311950,554650,110.72,214.79,56.0,30.82,38.82,34.41,21.23,33.51
8178,서울특별시,11,종로구,11110,309350,556450,1.37,3.33,0.7,0.46,0.66,0.69,0.37,0.45
8179,서울특별시,11,종로구,11110,309050,557050,16.44,35.24,4.68,3.4,3.84,5.64,7.08,10.6
8180,서울특별시,11,종로구,11110,307950,557250,17.81,26.74,3.14,2.42,2.03,3.43,5.27,10.45
8181,서울특별시,11,종로구,11110,309350,553750,74.24,176.1,41.04,17.0,30.63,35.53,20.77,31.13
8182,서울특별시,11,종로구,11110,310250,553450,28.6,66.32,12.1,8.71,9.61,11.16,10.28,14.46
8183,서울특별시,11,종로구,11110,307850,555950,5.48,10.7,2.22,1.84,1.0,2.0,1.54,2.1
8184,서울특별시,11,영등포구,11560,303450,547350,103.24,154.57,22.33,19.43,25.52,20.3,30.74,36.25
8185,서울특별시,11,영등포구,11560,304250,545750,217.62,294.43,65.7,40.06,54.44,51.55,41.85,40.83
8186,서울특별시,11,영등포구,11560,302950,545650,132.61,167.44,29.65,27.37,34.14,27.27,27.14,21.87
8187,서울특별시,11,영등포구,11560,304450,544950,123.84,284.13,60.48,39.17,47.34,52.38,39.6,45.16
8188,서울특별시,11,영등포구,11560,303150,546450,60.8,132.54,25.01,14.81,28.52,18.67,23.37,22.16
8189,서울특별시,11,영등포구,11560,303050,546750,56.24,169.08,33.43,18.63,36.35,23.59,29.27,27.81
8190,서울특별시,11,영등포구,11560,302450,544250,117.52,339.11,66.92,37.25,97.95,38.57,36.63,61.79
8191,서울특별시,11,영등포구,11560,303950,544750,273.09,271.81,43.38,47.54,46.13,44.16,43.25,47.35
8192,서울특별시,11,종로구,11110,309150,556750,114.0,288.6,74.55,23.63,27.23,73.26,47.86,42.07
8193,서울특별시,11,영등포구,11560,302350,549450,4.56,10.17,2.29,1.07,2.14,1.67,1.12,1.88
8194,서울특별시,11,영등포구,11560,302850,545450,48.92,122.34,21.42,19.33,24.36,18.84,21.11,17.28
8195,서울특별시,11,영등포구,11560,302650,547150,180.04,481.81,85.61,62.31,59.81,77.96,99.16,96.96
8196,서울특별시,11,영등포구,11560,302550,546050,15.2,51.1,4.7,6.2,5.6,7.6,9.6,17.4
8197,서울특별시,11,영등포구,11560,302550,547850,219.36,651.2,128.47,79.56,137.19,97.95,87.41,120.62
8198,서울특별시,11,영등포구,11560,303450,547750,6.08,19.48,3.52,2.44,2.6,3.8,3.32,3.8
8199,서울특별시,11,영등포구,11560,303650,546950,33.44,80.74,8.82,12.84,11.88,14.32,16.72,16.16
8200,서울특별시,11,영등포구,11560,303450,546350,9.12,16.01,2.31,3.65,2.85,2.26,2.38,2.56
8201,서울특별시,11,영등포구,11560,304050,546850,4.56,5.34,0.59,0.85,0.78,0.94,1.11,1.07
8202,서울특별시,11,영등포구,11560,302050,546250,175.0,564.94,91.16,64.66,97.29,70.99,92.56,148.28
8203,서울특별시,11,영등포구,11560,304450,545450,119.0,372.98,70.31,56.91,70.07,57.2,55.66,62.83
8204,서울특별시,11,영등포구,11560,305650,547250,120.0,400.91,59.45,42.25,41.14,66.73,81.52,109.82
8205,서울특별시,11,영등포구,11560,302550,548250,249.0,792.49,169.84,101.24,120.86,152.67,143.82,104.06
8206,서울특별시,11,영등포구,11560,301950,546850,48.0,134.28,18.46,37.54,46.2,14.14,9.38,8.56
8207,서울특별시,11,영등포구,11560,306150,546950,132.0,423.02,83.99,37.44,90.51,67.31,54.12,89.65
8208,서울특별시,11,영등포구,11560,302250,546750,42.0,136.18,16.4,23.95,15.59,15.02,39.68,25.54
8209,서울특별시,11,영등포구,11560,302450,548550,190.0,604.51,142.01,62.87,101.69,120.17,97.03,80.74
8210,서울특별시,11,영등포구,11560,301950,546250,84.0,253.55,63.48,30.57,76.11,31.55,25.45,26.39
8211,서울특별시,11,동대문구,11230,316450,553350,378.78,325.3,68.32,38.35,68.62,57.91,37.14,54.96
8212,서울특별시,11,동대문구,11230,317250,554450,188.38,322.34,62.73,71.47,57.24,46.49,39.47,44.94
8213,서울특별시,11,동대문구,11230,316050,553050,52.28,69.44,13.07,6.51,15.58,9.43,12.21,12.64
8214,서울특별시,11,동대문구,11230,315450,553650,98.92,202.55,35.0,23.61,27.07,28.99,33.27,54.61
8215,서울특별시,11,동대문구,11230,316650,555750,61.2,219.92,45.76,36.42,31.6,39.69,26.35,40.1
8216,서울특별시,11,동대문구,11230,317250,555250,108.32,129.81,17.01,38.62,20.5,15.04,16.81,21.83
8217,서울특별시,11,동대문구,11230,317450,554550,23.32,49.89,9.7,7.4,9.53,7.55,7.79,7.92
8218,서울특별시,11,동대문구,11230,315450,553350,30.36,57.97,8.47,7.38,8.04,9.1,11.82,13.16
8219,서울특별시,11,동대문구,11230,318150,553250,16.04,44.62,10.01,5.74,5.56,8.7,7.36,7.25
8220,서울특별시,11,동대문구,11230,315850,553050,45.3,71.78,13.46,6.6,16.39,9.52,12.92,12.89
8221,서울특별시,11,동대문구,11230,316850,551950,22.88,33.54,4.34,7.23,7.78,6.01,3.48,4.7
8222,서울특별시,11,동대문구,11230,314450,552450,44.23,152.92,28.09,17.58,19.44,23.53,25.23,39.05
8223,서울특별시,11,동대문구,11230,317150,552950,201.0,731.89,169.82,71.63,152.3,107.55,119.84,110.75
8224,서울특별시,11,동대문구,11230,318350,552250,209.0,753.32,181.74,87.75,144.0,139.97,123.1,76.76
8225,서울특별시,11,서대문구,11410,304750,553750,189.2,580.91,148.8,65.49,113.32,110.76,62.49,80.05
8226,서울특별시,11,금천구,11545,303250,537750,33.49,98.92,16.9,14.62,14.09,15.33,20.35,17.63
8227,서울특별시,11,금천구,11545,304050,539550,220.71,509.82,149.56,65.21,76.89,88.78,71.03,58.35
8228,서울특별시,11,금천구,11545,303050,540850,318.84,270.72,60.78,38.12,44.24,58.65,34.88,34.05
8229,서울특별시,11,금천구,11545,303050,541050,59.33,42.75,8.4,6.54,8.66,7.8,6.51,4.84
8230,서울특별시,11,금천구,11545,304150,539450,128.49,219.58,49.07,25.32,27.2,25.82,33.15,59.02
8231,서울특별시,11,서대문구,11410,308950,551550,16.83,46.76,8.2,8.13,8.28,6.26,6.03,9.86
