,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HOUS,POP,CLSS
12399,서울특별시,11,서대문구,11410,305250,554450,44.88,90.13,3
12400,서울특별시,11,동대문구,11230,317850,552650,34.88,58.25,4
12401,서울특별시,11,성북구,11290,311750,557950,64.86,220.85,4
12402,서울특별시,11,성동구,11200,314250,551150,180.0,699.42,7
12403,서울특별시,11,광진구,11215,320450,548550,54.0,269.33,10
12404,서울특별시,11,중구,11140,312550,549750,72.0,162.25,6
12405,서울특별시,11,성동구,11200,312750,549350,76.0,294.96,5
12406,서울특별시,11,성동구,11200,314950,550450,84.39,310.59,6
12407,서울특별시,11,중구,11140,309850,551750,8.88,15.54,5
12408,서울특별시,11,중랑구,11260,320450,556750,306.0,1379.15,5
12409,서울특별시,11,동대문구,11230,316550,552750,124.0,450.33,4
12410,서울특별시,11,강북구,11305,313250,557850,72.0,260.45,3
12411,서울특별시,11,동대문구,11230,317850,553950,20.28,65.91,4
12412,서울특별시,11,용산구,11170,309550,546650,50.0,153.33,9
12413,서울특별시,11,은평구,11380,305750,559550,32.0,122.79,2
12414,서울특별시,11,노원구,11350,317050,558550,3.05,5.32,7
12415,서울특별시,11,강북구,11305,312850,557650,200.0,691.16,5
12416,서울특별시,11,동대문구,11230,317650,553150,300.0,1099.92,5
12417,서울특별시,11,동대문구,11230,317950,555650,411.0,1485.93,5
12418,서울특별시,11,노원구,11350,319450,560150,6.9,10.68,2
12419,서울특별시,11,성동구,11200,315850,549250,194.0,729.53,5
12420,서울특별시,11,동대문구,11230,318150,551450,13.76,50.01,4
12421,서울특별시,11,성동구,11200,315350,551950,144.0,555.18,5
12422,서울특별시,11,성동구,11200,316650,551350,21.84,15.99,4
12423,서울특별시,11,서대문구,11410,305150,554450,8.58,16.02,3
12424,서울특별시,11,은평구,11380,305350,559650,118.0,447.64,4
12425,서울특별시,11,성북구,11290,313050,555150,89.0,314.35,8
12426,서울특별시,11,서대문구,11410,308150,552650,180.0,586.95,5
12427,서울특별시,11,도봉구,11320,315950,561250,180.0,611.63,4
12428,서울특별시,11,종로구,11110,308150,556950,36.37,91.8,6
12429,서울특별시,11,노원구,11350,318350,558950,120.0,355.34,5
12430,서울특별시,11,서대문구,11410,308050,552450,87.0,291.23,5
12431,서울특별시,11,종로구,11110,308350,556850,6.0,15.07,9
12432,서울특별시,11,중구,11140,309450,551750,4.44,7.85,5
12433,서울특별시,11,마포구,11440,304650,550650,2.0,5.72,6
12434,서울특별시,11,도봉구,11320,313650,562750,5.06,5.31,5
12435,서울특별시,11,노원구,11350,317850,561950,9.15,10.66,3
12436,서울특별시,11,중랑구,11260,321250,556850,1.95,9.28,2
12437,서울특별시,11,중랑구,11260,320150,555250,3.89,5.36,3
12438,서울특별시,11,도봉구,11320,315750,565350,7.0,24.42,2
12439,서울특별시,11,종로구,11110,307750,555950,2.74,5.35,4
12440,서울특별시,11,노원구,11350,317750,561250,190.0,557.43,5
12441,서울특별시,11,송파구,11710,321850,548050,262.62,264.66,4
12442,서울특별시,11,서초구,11650,313150,543850,98.66,92.07,8
12443,서울특별시,11,서초구,11650,312050,543050,114.58,327.32,9
12444,서울특별시,11,강남구,11680,314050,547750,559.0,1703.75,10
12445,서울특별시,11,송파구,11710,322650,545950,74.25,185.35,6
12446,서울특별시,11,서초구,11650,313750,543450,118.09,208.45,6
12447,서울특별시,11,강남구,11680,319350,544050,87.36,129.71,6
12448,서울특별시,11,송파구,11710,320650,545150,313.67,809.23,6
12449,서울특별시,11,강남구,11680,315150,543550,51.0,147.26,8
12450,서울특별시,11,강남구,11680,319050,543950,83.77,124.95,6
12451,서울특별시,11,송파구,11710,322250,547850,173.65,244.37,6
12452,서울특별시,11,관악구,11620,307050,542550,220.65,242.22,4
12453,서울특별시,11,서초구,11650,312450,544950,240.0,716.37,6
12454,서울특별시,11,관악구,11620,304250,543150,257.53,218.17,5
12455,서울특별시,11,서초구,11650,310450,543150,93.94,187.12,6
12456,서울특별시,11,강서구,11500,295150,551350,139.94,253.69,4
12457,서울특별시,11,서초구,11650,311950,542350,75.52,187.41,7
12458,서울특별시,11,동작구,11590,306150,545050,85.73,133.0,3
12459,서울특별시,11,송파구,11710,322550,544250,199.68,572.93,6
12460,서울특별시,11,송파구,11710,322750,543150,127.04,317.97,6
12461,서울특별시,11,강동구,11740,323450,549650,220.52,279.18,4
12462,서울특별시,11,관악구,11620,305850,542450,190.92,248.85,4
12463,서울특별시,11,송파구,11710,323250,545250,173.72,262.13,5
12464,서울특별시,11,영등포구,11560,303650,547250,132.5,253.0,3
12465,서울특별시,11,영등포구,11560,304350,545950,159.16,256.85,3
12466,서울특별시,11,구로구,11530,298650,542950,139.19,292.31,3
12467,서울특별시,11,송파구,11710,323750,544950,176.9,309.99,5
12468,서울특별시,11,송파구,11710,322150,548750,365.48,309.7,4
12469,서울특별시,11,서초구,11650,310750,542750,206.31,304.0,5
12470,서울특별시,11,송파구,11710,318850,545250,234.98,788.48,6
12471,서울특별시,11,구로구,11530,298550,542850,122.63,284.22,3
12472,서울특별시,11,영등포구,11560,302750,545950,184.25,325.74,3
12473,서울특별시,11,구로구,11530,301450,544550,125.65,148.86,3
12474,서울특별시,11,송파구,11710,325250,544350,450.42,487.5,4
12475,서울특별시,11,관악구,11620,304550,542150,172.19,365.52,3
12476,서울특별시,11,강서구,11500,295550,550950,131.01,115.68,4
12477,서울특별시,11,송파구,11710,322850,543250,138.75,295.11,5
12478,서울특별시,11,동작구,11590,310050,543850,149.19,354.5,4
12479,서울특별시,11,구로구,11530,300850,544250,120.0,376.41,5
12480,서울특별시,11,금천구,11545,302850,540750,137.65,353.5,3
12481,서울특별시,11,관악구,11620,304550,543250,454.37,304.43,4
12482,서울특별시,11,송파구,11710,325150,544050,234.35,436.15,4
12483,서울특별시,11,동작구,11590,308750,542750,114.0,489.44,4
12484,서울특별시,11,동작구,11590,308350,543750,98.29,206.59,4
12485,서울특별시,11,영등포구,11560,303150,545750,213.98,339.04,2
12486,서울특별시,11,금천구,11545,303450,542250,268.75,520.72,3
12487,서울특별시,11,강서구,11500,298050,549150,205.42,488.05,3
12488,서울특별시,11,금천구,11545,301750,541850,115.5,471.77,4
12489,서울특별시,11,강서구,11500,298950,550550,185.6,417.64,5
12490,서울특별시,11,관악구,11620,304850,543150,341.4,333.04,4
12491,서울특별시,11,금천구,11545,303050,540750,227.49,243.78,3
12492,서울특별시,11,관악구,11620,306550,543750,107.49,323.01,4
12493,서울특별시,11,관악구,11620,308050,542150,189.4,426.07,4
12494,서울특별시,11,양천구,11470,297550,547850,222.88,649.09,3
12495,서울특별시,11,영등포구,11560,304850,546150,192.44,264.6,4
12496,서울특별시,11,영등포구,11560,303150,545450,247.72,234.08,3
12497,서울특별시,11,송파구,11710,325250,544250,313.07,591.0,4
12498,서울특별시,11,강동구,11740,322850,549750,254.12,335.67,3
12499,서울특별시,11,영등포구,11560,303850,545050,220.16,537.99,2
12500,서울특별시,11,금천구,11545,302950,541950,268.52,217.3,3
12501,서울특별시,11,동작구,11590,304950,544650,137.01,307.7,4
12502,서울특별시,11,구로구,11530,297850,545250,179.07,540.79,4
12503,서울특별시,11,강동구,11740,323050,549150,171.81,213.03,4
12504,서울특별시,11,구로구,11530,297350,543650,50.09,138.82,3
12505,서울특별시,11,구로구,11530,298850,543350,149.14,417.95,4
12506,서울특별시,11,관악구,11620,304250,542350,73.72,112.22,3
12507,서울특별시,11,관악구,11620,306950,543050,180.33,270.6,4
12508,서울특별시,11,관악구,11620,304250,542250,77.6,110.6,4
12509,서울특별시,11,강서구,11500,295250,552050,232.09,218.24,3
12510,서울특별시,11,영등포구,11560,303050,543350,6.08,10.7,2
12511,서울특별시,11,양천구,11470,298250,546650,264.94,904.81,4
12512,서울특별시,11,강서구,11500,297950,548450,168.86,436.08,3
12513,서울특별시,11,동작구,11590,306750,544250,65.05,235.75,4
12514,서울특별시,11,금천구,11545,303450,541050,304.33,367.86,3
12515,서울특별시,11,강동구,11740,323050,549250,260.17,282.88,3
12516,서울특별시,11,구로구,11530,301650,543350,262.37,816.89,2
12517,서울특별시,11,양천구,11470,297250,548650,119.88,95.76,3
12518,서울특별시,11,양천구,11470,296550,549250,46.5,42.8,3
12519,서울특별시,11,동작구,11590,305650,544850,104.44,340.05,4
12520,서울특별시,11,영등포구,11560,302350,546150,4.56,10.44,2
12521,서울특별시,11,구로구,11530,296050,544050,63.11,170.21,4
12522,서울특별시,11,송파구,11710,322450,545650,96.44,298.98,5
12523,서울특별시,11,강동구,11740,324550,548150,187.86,424.76,5
12524,서울특별시,11,송파구,11710,323750,545250,53.85,37.54,5
12525,서울특별시,11,강남구,11680,316150,542250,44.14,116.64,5
12526,서울특별시,11,동작구,11590,307550,545650,117.99,495.23,5
12527,서울특별시,11,강동구,11740,324550,550350,26.02,33.54,5
12528,서울특별시,11,강동구,11740,325450,549850,125.69,128.66,6
12529,서울특별시,11,관악구,11620,305450,544050,179.0,738.45,4
12530,서울특별시,11,강동구,11740,323750,551650,40.46,74.92,5
12531,서울특별시,11,서초구,11650,316850,538750,44.01,64.03,8
12532,서울특별시,11,강남구,11680,317550,544950,19.0,55.75,7
12533,서울특별시,11,영등포구,11560,302750,547550,25.92,32.1,3
12534,서울특별시,11,동작구,11590,305050,545350,74.93,151.49,5
12535,서울특별시,11,서초구,11650,314850,541850,64.95,177.18,7
12536,서울특별시,11,구로구,11530,297150,544550,18.37,58.71,2
12537,서울특별시,11,강동구,11740,324050,550850,186.0,737.49,5
12538,서울특별시,11,강동구,11740,323150,548550,111.1,296.02,4
12539,서울특별시,11,송파구,11710,322050,547950,84.0,294.96,3
12540,서울특별시,11,강남구,11680,314350,545150,46.76,42.7,10
12541,서울특별시,11,강남구,11680,320450,541650,31.08,81.9,7
12542,서울특별시,11,서초구,11650,311150,541950,55.47,115.91,6
12543,서울특별시,11,강동구,11740,324150,548850,140.57,389.92,5
12544,서울특별시,11,서초구,11650,313750,543750,37.0,108.65,8
12545,서울특별시,11,영등포구,11560,302350,544950,3.16,5.34,2
12546,서울특별시,11,영등포구,11560,303450,547450,69.89,120.72,3
12547,서울특별시,11,강서구,11500,299150,551750,162.0,513.6,4
12548,서울특별시,11,강동구,11740,325450,549950,88.61,83.04,5
12549,서울특별시,11,서초구,11650,316650,539950,18.55,37.38,6
12550,서울특별시,11,송파구,11710,324550,543850,13.28,10.69,5
12551,서울특별시,11,송파구,11710,325550,543550,79.48,272.29,4
12552,서울특별시,11,강남구,11680,316450,545350,46.7,88.45,9
12553,서울특별시,11,서초구,11650,313750,544850,96.0,286.88,9
12554,서울특별시,11,서초구,11650,310350,544450,94.0,286.51,10
12555,서울특별시,11,강남구,11680,316650,547450,108.0,317.74,7
12556,서울특별시,11,서초구,11650,313850,543850,228.95,662.31,7
12557,서울특별시,11,서초구,11650,316850,538550,60.21,74.73,7
12558,서울특별시,11,구로구,11530,298950,543150,6.22,10.68,3
12559,서울특별시,11,강동구,11740,324450,550650,116.0,470.96,6
12560,서울특별시,11,강남구,11680,316550,544150,146.0,427.67,9
12561,서울특별시,11,구로구,11530,297550,543450,16.69,53.39,2
12562,서울특별시,11,관악구,11620,303850,542550,163.44,581.68,6
12563,서울특별시,11,송파구,11710,323450,546150,108.0,380.08,10
12564,서울특별시,11,구로구,11530,296750,544850,54.0,169.82,4
12565,서울특별시,11,강남구,11680,314750,545250,53.16,102.76,7
12566,서울특별시,11,강동구,11740,324350,549650,22.73,16.02,4
12567,서울특별시,11,금천구,11545,303150,541350,112.07,252.08,4
12568,서울특별시,11,강동구,11740,325750,550150,18.0,72.24,6
12569,서울특별시,11,강남구,11680,315550,543750,175.0,517.35,7
12570,서울특별시,11,강서구,11500,298350,549750,158.36,454.3,4
12571,서울특별시,11,강동구,11740,323050,549050,7.59,15.95,4
12572,서울특별시,11,구로구,11530,301950,544250,39.0,117.16,5
12573,서울특별시,11,서초구,11650,316350,539350,2.32,5.33,6
12574,서울특별시,11,송파구,11710,320950,544450,270.0,960.89,5
12575,서울특별시,11,서초구,11650,311150,543750,92.3,195.79,9
12576,서울특별시,11,서초구,11650,312350,545450,84.0,259.26,8
12577,서울특별시,11,양천구,11470,300250,548350,248.0,853.54,7
12578,서울특별시,11,강남구,11680,315850,547650,45.67,49.87,7
12579,서울특별시,11,강서구,11500,294850,552650,343.0,1055.65,4
12580,서울특별시,11,양천구,11470,297050,547350,27.0,94.8,4
12581,서울특별시,11,강동구,11740,322750,549850,128.53,510.8,3
12582,서울특별시,11,서초구,11650,311350,543850,86.52,233.05,9
12583,서울특별시,11,강남구,11680,316950,544850,77.63,174.91,6
12584,서울특별시,11,강서구,11500,296050,552950,171.0,530.88,4
12585,서울특별시,11,강남구,11680,316350,545150,150.0,313.43,6
12586,서울특별시,11,강남구,11680,320850,542550,14.44,21.4,9
12587,서울특별시,11,송파구,11710,323350,545450,65.0,230.05,6
12588,서울특별시,11,강동구,11740,322850,549350,72.94,168.47,5
12589,서울특별시,11,강서구,11500,295750,553050,298.0,909.16,4
12590,서울특별시,11,영등포구,11560,305950,547350,112.0,368.17,8
12591,서울특별시,11,구로구,11530,299150,544050,426.0,1310.26,4
12592,서울특별시,11,구로구,11530,297150,544050,28.43,53.73,4
12593,서울특별시,11,양천구,11470,301350,548750,4.23,5.35,10
12594,서울특별시,11,영등포구,11560,302350,545850,4.56,15.33,2
12595,서울특별시,11,강동구,11740,323750,547050,120.0,469.21,5
12596,서울특별시,11,강동구,11740,325050,548950,192.0,748.67,5
12597,서울특별시,11,강서구,11500,299150,550550,62.42,194.19,4
12598,서울특별시,11,송파구,11710,322750,543450,66.91,97.58,6
12599,서울특별시,11,강동구,11740,323750,547550,94.59,364.62,5
12600,서울특별시,11,강남구,11680,316850,542450,130.0,382.41,7
12601,서울특별시,11,동작구,11590,307950,544550,95.66,368.26,5
12602,서울특별시,11,서초구,11650,310750,545050,100.0,311.24,9
12603,서울특별시,11,영등포구,11560,302650,544850,10.64,15.53,4
12604,서울특별시,11,서초구,11650,310250,542150,9.26,5.33,5
12605,서울특별시,11,구로구,11530,298550,545650,110.0,347.28,4
12606,서울특별시,11,구로구,11530,301250,545350,144.0,454.54,7
12607,서울특별시,11,서초구,11650,312350,543450,48.95,131.82,7
12608,서울특별시,11,동작구,11590,305650,546350,84.0,359.68,5
12609,서울특별시,11,구로구,11530,297550,543850,103.0,321.71,4
12610,서울특별시,11,강남구,11680,318250,542750,2.09,5.34,5
12611,서울특별시,11,강서구,11500,296550,550550,154.0,468.33,4
12612,서울특별시,11,서초구,11650,311950,544450,42.79,72.51,7
12613,서울특별시,11,금천구,11545,303350,538650,17.72,21.4,2
12614,서울특별시,11,양천구,11470,301150,549150,120.0,428.32,7
12615,서울특별시,11,동작구,11590,309250,543450,249.8,1011.64,5
12616,서울특별시,11,구로구,11530,301950,546050,6.68,21.68,9
12617,서울특별시,11,송파구,11710,322050,544150,398.0,1409.78,6
12618,서울특별시,11,서초구,11650,312550,545950,130.0,402.2,7
12619,서울특별시,11,서초구,11650,314950,542950,70.32,204.92,7
12620,서울특별시,11,서초구,11650,316350,539650,16.22,26.7,7
12621,서울특별시,11,송파구,11710,323350,543950,20.82,40.7,6
12622,서울특별시,11,서초구,11650,312650,543250,2.32,5.35,8
12623,서울특별시,11,구로구,11530,297850,542950,7.53,16.02,2
12624,서울특별시,11,강남구,11680,315150,546950,47.23,75.4,6
12625,서울특별시,11,강남구,11680,315850,544550,134.0,391.66,7
12626,서울특별시,11,양천구,11470,298050,545550,19.0,60.41,3
12627,서울특별시,11,서초구,11650,318050,540050,11.59,21.36,8
12628,서울특별시,11,양천구,11470,300450,547150,120.0,406.13,8
12629,서울특별시,11,구로구,11530,297750,545350,17.72,40.15,4
12630,서울특별시,11,강동구,11740,324850,550150,82.73,257.75,7
12631,서울특별시,11,강서구,11500,298050,551850,240.0,738.7,6
12632,서울특별시,11,강서구,11500,298350,552750,440.0,1328.48,3
12633,서울특별시,11,송파구,11710,319650,545550,100.0,363.9,7
12634,서울특별시,11,서초구,11650,312950,544350,297.0,930.91,10
12635,서울특별시,11,강서구,11500,295250,553650,144.0,449.99,5
12636,서울특별시,11,양천구,11470,296850,547550,90.0,305.89,3
12637,서울특별시,11,송파구,11710,323050,542250,374.0,1332.41,4
12638,서울특별시,11,송파구,11710,318950,545750,26.34,37.08,6
12639,서울특별시,11,금천구,11545,301850,541950,6.64,5.33,3
12640,서울특별시,11,구로구,11530,296350,544150,1.67,5.17,7
12641,서울특별시,11,강서구,11500,298650,551150,2.42,5.36,4
12642,서울특별시,11,영등포구,11560,304450,545450,119.0,372.98,2
12643,서울특별시,11,강동구,11740,324950,549950,140.0,556.68,5
12644,서울특별시,11,강남구,11680,316350,542750,54.0,164.57,9
12645,서울특별시,11,강서구,11500,294850,552850,98.0,298.46,3
12646,서울특별시,11,동작구,11590,309750,543550,60.0,254.72,7
12647,서울특별시,11,양천구,11470,296350,547250,13.0,44.92,4
12648,서울특별시,11,금천구,11545,303250,542450,24.35,25.8,5
12649,서울특별시,11,구로구,11530,299050,543250,3.36,5.35,4
12650,서울특별시,11,동작구,11590,308150,544450,90.0,382.45,5
12651,서울특별시,11,강남구,11680,318550,543950,119.0,344.12,6
12652,서울특별시,11,강동구,11740,325350,551750,6.44,5.34,3
12653,서울특별시,11,구로구,11530,298950,544250,255.0,798.78,5
12654,서울특별시,11,강동구,11740,324850,549750,60.0,242.17,6
12655,서울특별시,11,강남구,11680,316950,542250,120.0,338.28,5
12656,서울특별시,11,서초구,11650,311250,545350,120.0,362.88,8
12657,서울특별시,11,송파구,11710,320150,546150,60.0,218.3,8
12658,서울특별시,11,송파구,11710,320350,546350,300.0,1094.55,8
12659,서울특별시,11,강동구,11740,327850,551050,50.0,209.44,2
12660,서울특별시,11,송파구,11710,321250,546750,66.0,231.44,5
12661,서울특별시,11,강남구,11680,313650,547250,4.18,5.31,10
12662,서울특별시,11,영등포구,11560,306050,547350,84.0,276.09,10
12663,서울특별시,11,광진구,11215,320050,550950,335.39,409.12,4
12664,서울특별시,11,강북구,11305,314650,560150,260.6,373.3,3
12665,서울특별시,11,은평구,11380,305450,557450,111.96,377.73,6
12666,서울특별시,11,서대문구,11410,304650,553150,153.88,265.18,4
12667,서울특별시,11,종로구,11110,308850,553750,224.35,547.45,4
12668,서울특별시,11,광진구,11215,320050,550350,131.6,232.75,5
12669,서울특별시,11,마포구,11440,305550,550950,227.0,547.49,5
12670,서울특별시,11,광진구,11215,318250,549650,388.72,197.55,4
12671,서울특별시,11,성동구,11200,315950,550050,270.71,472.11,4
12672,서울특별시,11,은평구,11380,304650,554550,174.4,316.91,3
12673,서울특별시,11,종로구,11110,309050,556950,23.18,52.36,6
12674,서울특별시,11,종로구,11110,311950,554250,36.99,77.42,4
12675,서울특별시,11,중랑구,11260,320050,555950,124.52,152.52,3
12676,서울특별시,11,성동구,11200,316050,548850,433.82,394.75,4
12677,서울특별시,11,도봉구,11320,314450,561250,216.82,684.23,4
12678,서울특별시,11,용산구,11170,310150,550050,153.74,241.91,3
12679,서울특별시,11,서대문구,11410,305450,551650,40.4,87.06,4
12680,서울특별시,11,성동구,11200,315350,551550,70.45,114.81,4
12681,서울특별시,11,서대문구,11410,306050,553350,176.46,410.24,4
12682,서울특별시,11,용산구,11170,307650,548650,239.59,715.71,5
12683,서울특별시,11,마포구,11440,305850,550050,100.0,299.18,5
12684,서울특별시,11,용산구,11170,312250,547850,251.36,441.28,4
12685,서울특별시,11,노원구,11350,318750,563150,217.17,262.45,3
12686,서울특별시,11,마포구,11440,307150,550850,416.22,304.31,3
12687,서울특별시,11,중랑구,11260,320450,554250,210.81,801.19,4
12688,서울특별시,11,서대문구,11410,308650,551750,179.87,598.26,4
12689,서울특별시,11,용산구,11170,308850,549750,121.65,151.86,3
12690,서울특별시,11,성북구,11290,312750,555650,79.83,213.79,2
12691,서울특별시,11,마포구,11440,304450,551350,67.0,142.99,4
12692,서울특별시,11,중랑구,11260,319250,554850,140.27,136.8,3
12693,서울특별시,11,서대문구,11410,305650,552550,113.5,208.17,5
12694,서울특별시,11,마포구,11440,307050,550050,156.2,180.84,4
12695,서울특별시,11,성북구,11290,317050,557650,5.79,20.37,3
12696,서울특별시,11,마포구,11440,303150,551250,163.68,405.16,4
12697,서울특별시,11,은평구,11380,305850,557150,105.22,119.57,4
12698,서울특별시,11,용산구,11170,308650,548850,171.44,212.87,3
12699,서울특별시,11,마포구,11440,307250,550650,262.22,538.5,3
12700,서울특별시,11,중랑구,11260,319650,555250,170.37,238.06,3
12701,서울특별시,11,광진구,11215,318250,548050,182.92,404.42,4
12702,서울특별시,11,은평구,11380,304650,556850,216.19,609.66,3
12703,서울특별시,11,동대문구,11230,317050,555150,305.95,283.27,3
12704,서울특별시,11,은평구,11380,305150,556150,186.52,423.84,4
12705,서울특별시,11,중랑구,11260,319150,554050,192.87,315.02,3
12706,서울특별시,11,성북구,11290,317350,556350,199.43,312.23,2
12707,서울특별시,11,용산구,11170,311650,547650,283.8,376.52,4
12708,서울특별시,11,마포구,11440,308150,550050,224.8,372.9,3
12709,서울특별시,11,마포구,11440,304450,552150,46.42,58.63,4
12710,서울특별시,11,마포구,11440,303950,550950,49.8,90.37,5
12711,서울특별시,11,종로구,11110,312950,552850,130.02,207.35,2
12712,서울특별시,11,동대문구,11230,318050,555850,176.0,619.3,5
12713,서울특별시,11,은평구,11380,304550,556650,238.78,649.55,3
12714,서울특별시,11,서대문구,11410,304950,553150,224.99,352.76,2
12715,서울특별시,11,강북구,11305,314150,558050,90.47,184.41,2
12716,서울특별시,11,서대문구,11410,306150,553050,33.66,44.56,5
12717,서울특별시,11,동대문구,11230,316650,553750,174.33,268.19,2
12718,서울특별시,11,용산구,11170,311250,547150,36.27,66.42,4
12719,서울특별시,11,마포구,11440,304550,550950,69.12,149.73,4
12720,서울특별시,11,은평구,11380,304150,556650,162.76,451.79,4
12721,서울특별시,11,중랑구,11260,320850,555650,50.08,42.64,2
12722,서울특별시,11,마포구,11440,306250,550050,178.08,530.55,4
12723,서울특별시,11,성동구,11200,317650,550150,527.52,338.75,3
12724,서울특별시,11,성북구,11290,313450,554150,266.54,534.42,4
12725,서울특별시,11,은평구,11380,304050,554550,162.0,305.18,4
12726,서울특별시,11,은평구,11380,304150,557250,233.68,667.92,4
12727,서울특별시,11,강북구,11305,313850,558650,223.57,408.79,3
12728,서울특별시,11,서대문구,11410,308450,552350,82.98,143.7,3
12729,서울특별시,11,도봉구,11320,315350,562950,322.2,247.5,2
12730,서울특별시,11,강북구,11305,313450,560050,139.22,314.45,3
12731,서울특별시,11,광진구,11215,319050,552350,278.38,208.34,3
12732,서울특별시,11,중랑구,11260,320150,554050,263.27,328.58,2
12733,서울특별시,11,성동구,11200,317150,548650,49.05,47.99,3
12734,서울특별시,11,광진구,11215,319550,550850,147.02,291.34,4
12735,서울특별시,11,광진구,11215,318750,551450,372.26,372.55,3
12736,서울특별시,11,마포구,11440,304950,552050,160.0,329.67,4
12737,서울특별시,11,도봉구,11320,316050,563750,214.68,169.96,3
12738,서울특별시,11,중랑구,11260,319650,555950,159.18,576.12,3
12739,서울특별시,11,용산구,11170,308550,548950,276.04,346.06,3
12740,서울특별시,11,종로구,11110,311850,553850,63.47,138.65,5
12741,서울특별시,11,동대문구,11230,316550,554050,154.89,292.0,3
12742,서울특별시,11,서대문구,11410,305550,552950,70.62,142.68,3
12743,서울특별시,11,은평구,11380,304150,555350,215.12,508.17,4
12744,서울특별시,11,도봉구,11320,315750,563650,107.6,159.03,3
12745,서울특별시,11,은평구,11380,304050,556050,214.26,610.58,4
12746,서울특별시,11,중랑구,11260,321350,555950,135.14,529.87,3
12747,서울특별시,11,은평구,11380,305250,558850,151.39,301.17,3
12748,서울특별시,11,중랑구,11260,320650,555850,335.91,303.0,2
12749,서울특별시,11,노원구,11350,316650,558150,104.95,246.22,2
12750,서울특별시,11,성북구,11290,314050,556350,48.89,86.74,3
12751,서울특별시,11,성북구,11290,314050,556650,192.77,479.43,6
12752,서울특별시,11,강북구,11305,313350,558750,186.9,535.62,3
12753,서울특별시,11,마포구,11440,303550,550750,175.64,341.65,4
12754,서울특별시,11,종로구,11110,311950,553350,147.85,334.63,3
12755,서울특별시,11,종로구,11110,312150,552650,21.92,38.33,4
12756,서울특별시,11,동대문구,11230,315950,552850,279.04,804.59,3
12757,서울특별시,11,성북구,11290,313150,556850,139.12,483.06,3
12758,서울특별시,11,도봉구,11320,315650,563750,150.49,385.37,3
12759,서울특별시,11,중랑구,11260,318350,557150,105.78,463.75,3
12760,서울특별시,11,성북구,11290,316750,557550,139.93,489.21,2
12761,서울특별시,11,중랑구,11260,318850,556750,109.07,287.77,4
12762,서울특별시,11,서대문구,11410,305750,551550,140.71,194.03,4
12763,서울특별시,11,중랑구,11260,318750,553850,162.71,428.58,3
12764,서울특별시,11,중랑구,11260,319750,553250,139.68,235.81,3
12765,서울특별시,11,동대문구,11230,316950,553350,123.05,202.39,2
12766,서울특별시,11,성북구,11290,315350,556250,52.13,103.01,4
12767,서울특별시,11,동대문구,11230,316550,552550,12.0,43.67,3
12768,서울특별시,11,용산구,11170,308650,549250,208.02,520.48,5
12769,서울특별시,11,성북구,11290,314850,555250,217.92,644.06,4
12770,서울특별시,11,강북구,11305,314950,557650,163.44,483.25,3
12771,서울특별시,11,종로구,11110,308550,555750,70.8,172.06,6
12772,서울특별시,11,용산구,11170,310450,549950,77.37,131.53,2
12773,서울특별시,11,노원구,11350,319150,563550,251.84,322.82,3
12774,서울특별시,11,서대문구,11410,305350,553850,95.88,223.33,4
12775,서울특별시,11,노원구,11350,318050,561850,183.79,511.82,4
12776,서울특별시,11,동대문구,11230,314650,553350,131.19,274.72,2
12777,서울특별시,11,용산구,11170,310650,549050,66.2,175.78,3
12778,서울특별시,11,중랑구,11260,318850,556350,17.74,16.03,3
12779,서울특별시,11,은평구,11380,302950,554250,160.18,326.51,3
12780,서울특별시,11,은평구,11380,305850,556550,148.18,275.78,4
12781,서울특별시,11,광진구,11215,318450,550350,34.8,132.63,5
12782,서울특별시,11,종로구,11110,310950,553450,7.21,15.03,7
12783,서울특별시,11,종로구,11110,309050,556050,31.51,78.2,4
12784,서울특별시,11,성북구,11290,313150,557050,114.02,291.3,3
12785,서울특별시,11,노원구,11350,318550,561150,180.0,543.71,6
12786,서울특별시,11,노원구,11350,316550,564250,92.45,240.56,4
12787,서울특별시,11,동대문구,11230,315950,554250,190.57,634.29,4
12788,서울특별시,11,용산구,11170,309050,548250,117.56,335.14,2
12789,서울특별시,11,용산구,11170,312150,548450,16.97,21.42,6
12790,서울특별시,11,마포구,11440,308450,550450,7.86,16.02,4
12791,서울특별시,11,성북구,11290,314550,555450,278.33,934.73,4
12792,서울특별시,11,중구,11140,313750,551850,73.35,137.46,3
12793,서울특별시,11,도봉구,11320,315850,565550,117.45,144.45,4
12794,서울특별시,11,은평구,11380,305750,560550,71.0,269.68,4
12795,서울특별시,11,은평구,11380,306750,561950,2.56,5.36,8
12796,서울특별시,11,성동구,11200,314850,551350,146.36,101.39,4
12797,서울특별시,11,광진구,11215,318150,550250,62.64,177.43,3
12798,서울특별시,11,은평구,11380,305550,556350,88.28,231.47,4
12799,서울특별시,11,광진구,11215,319650,550750,86.84,110.28,4
12800,서울특별시,11,동대문구,11230,317950,552150,17.6,16.02,6
12801,서울특별시,11,성북구,11290,314350,553750,36.69,66.05,3
12802,서울특별시,11,도봉구,11320,315850,563650,22.41,29.48,3
12803,서울특별시,11,중랑구,11260,318550,554250,350.0,1571.65,4
12804,서울특별시,11,중랑구,11260,319350,552750,7.73,14.47,3
12805,서울특별시,11,서대문구,11410,306050,553950,25.0,83.86,7
